t, x, y 
1.717000, -0.737328, 1.803122 
1.717250, -0.736657, 1.801552 
1.717500, -0.736206, 1.800508 
1.717750, -0.735525, 1.798946 
1.718000, -0.735067, 1.797907 
1.718250, -0.734377, 1.796354 
1.718500, -0.733913, 1.795321 
1.718750, -0.733212, 1.793776 
1.719000, -0.732742, 1.792749 
1.719250, -0.732032, 1.791212 
1.719500, -0.731556, 1.790191 
1.719750, -0.730837, 1.788663 
1.720000, -0.730354, 1.787647 
1.720250, -0.729625, 1.786127 
1.720500, -0.729137, 1.785117 
1.720750, -0.728399, 1.783607 
1.721000, -0.727904, 1.782603 
1.721250, -0.727157, 1.781101 
1.721500, -0.726656, 1.780103 
1.721750, -0.725900, 1.778610 
1.722000, -0.725393, 1.777618 
1.722250, -0.724628, 1.776134 
1.722500, -0.724115, 1.775148 
1.722750, -0.723341, 1.773673 
1.723000, -0.722823, 1.772693 
1.723250, -0.722040, 1.771228 
1.723500, -0.721516, 1.770254 
1.723750, -0.720725, 1.768798 
1.724000, -0.720194, 1.767830 
1.724250, -0.719395, 1.766384 
1.724500, -0.718859, 1.765422 
1.724750, -0.718051, 1.763985 
1.725000, -0.717509, 1.763030 
1.725250, -0.716693, 1.761602 
1.725500, -0.716146, 1.760654 
1.725750, -0.715321, 1.759236 
1.726000, -0.714769, 1.758293 
1.726250, -0.713936, 1.756885 
1.726500, -0.713378, 1.755950 
1.726750, -0.712537, 1.754551 
1.727000, -0.711974, 1.753622 
1.727250, -0.711126, 1.752233 
1.727500, -0.710557, 1.751311 
1.727750, -0.709701, 1.749932 
1.728000, -0.709127, 1.749017 
1.728250, -0.708263, 1.747648 
1.728500, -0.707684, 1.746739 
1.728750, -0.706812, 1.745381 
1.729000, -0.706228, 1.744479 
1.729250, -0.705349, 1.743130 
1.729500, -0.704760, 1.742235 
1.729750, -0.703873, 1.740897 
1.730000, -0.703279, 1.740009 
1.730250, -0.702385, 1.738682 
1.730500, -0.701787, 1.737800 
1.730750, -0.700885, 1.736483 
1.731000, -0.700282, 1.735609 
1.731250, -0.699373, 1.734303 
1.731500, -0.698765, 1.733435 
1.731750, -0.697849, 1.732140 
1.732000, -0.697236, 1.731280 
1.732250, -0.696314, 1.729995 
1.732500, -0.695696, 1.729142 
1.732750, -0.694766, 1.727868 
1.733000, -0.694144, 1.727022 
1.733250, -0.693208, 1.725759 
1.733500, -0.692582, 1.724921 
1.733750, -0.691638, 1.723669 
1.734000, -0.691008, 1.722838 
1.734250, -0.690058, 1.721597 
1.734500, -0.689423, 1.720773 
1.734750, -0.688466, 1.719544 
1.735000, -0.687827, 1.718728 
1.735250, -0.686864, 1.717509 
1.735500, -0.686220, 1.716701 
1.735750, -0.685251, 1.715493 
1.736000, -0.684603, 1.714693 
1.736250, -0.683628, 1.713497 
1.736500, -0.682975, 1.712704 
1.736750, -0.681994, 1.711520 
1.737000, -0.681338, 1.710734 
1.737250, -0.680350, 1.709561 
1.737500, -0.679690, 1.708784 
1.737750, -0.678696, 1.707623 
1.738000, -0.678032, 1.706853 
1.738250, -0.677032, 1.705704 
1.738500, -0.676364, 1.704942 
1.738750, -0.675358, 1.703805 
1.739000, -0.674686, 1.703051 
1.739250, -0.673675, 1.701925 
1.739500, -0.672999, 1.701179 
1.739750, -0.671982, 1.700066 
1.740000, -0.671302, 1.699328 
1.740250, -0.670280, 1.698227 
1.740500, -0.669596, 1.697497 
1.740750, -0.668568, 1.696408 
1.741000, -0.667881, 1.695687 
1.741250, -0.666847, 1.694610 
1.741500, -0.666156, 1.693896 
1.741750, -0.665117, 1.692832 
1.742000, -0.664422, 1.692127 
1.742250, -0.663378, 1.691075 
1.742500, -0.662680, 1.690379 
1.742750, -0.661630, 1.689339 
1.743000, -0.660928, 1.688651 
1.743250, -0.659873, 1.687624 
1.743500, -0.659168, 1.686944 
1.743750, -0.658107, 1.685931 
1.744000, -0.657399, 1.685259 
1.744250, -0.656333, 1.684258 
1.744500, -0.655621, 1.683595 
1.744750, -0.654550, 1.682607 
1.745000, -0.653835, 1.681953 
1.745250, -0.652759, 1.680978 
1.745500, -0.652040, 1.680332 
1.745750, -0.650959, 1.679370 
1.746000, -0.650237, 1.678733 
1.746250, -0.649151, 1.677784 
1.746500, -0.648425, 1.677156 
1.746750, -0.647334, 1.676221 
1.747000, -0.646605, 1.675601 
1.747250, -0.645510, 1.674679 
1.747500, -0.644777, 1.674069 
1.747750, -0.643677, 1.673160 
1.748000, -0.642941, 1.672558 
1.748250, -0.641835, 1.671663 
1.748500, -0.641097, 1.671071 
1.748750, -0.639986, 1.670189 
1.749000, -0.639244, 1.669605 
1.749250, -0.638129, 1.668737 
1.749500, -0.637383, 1.668163 
1.749750, -0.636263, 1.667309 
1.750000, -0.635515, 1.666744 
1.750250, -0.634389, 1.665903 
1.750500, -0.633638, 1.665347 
1.750750, -0.632508, 1.664521 
1.751000, -0.631753, 1.663974 
1.751250, -0.630618, 1.663162 
1.751500, -0.629860, 1.662624 
1.751750, -0.628720, 1.661826 
1.752000, -0.627959, 1.661298 
1.752250, -0.626814, 1.660514 
1.752500, -0.626049, 1.659995 
1.752750, -0.624900, 1.659225 
1.753000, -0.624132, 1.658716 
1.753250, -0.622977, 1.657961 
1.753500, -0.622206, 1.657461 
1.753750, -0.621047, 1.656720 
1.754000, -0.620272, 1.656230 
1.754250, -0.619108, 1.655503 
1.754500, -0.618330, 1.655023 
1.754750, -0.617160, 1.654311 
1.755000, -0.616379, 1.653841 
1.755250, -0.615205, 1.653143 
1.755500, -0.614420, 1.652682 
1.755750, -0.613240, 1.651999 
1.756000, -0.612452, 1.651549 
1.756250, -0.611268, 1.650880 
1.756500, -0.610476, 1.650439 
1.756750, -0.609286, 1.649786 
1.757000, -0.608491, 1.649355 
1.757250, -0.607296, 1.648716 
1.757500, -0.606497, 1.648295 
1.757750, -0.605297, 1.647672 
1.758000, -0.604495, 1.647261 
1.758250, -0.603289, 1.646652 
1.758500, -0.602483, 1.646251 
1.758750, -0.601271, 1.645658 
1.759000, -0.600462, 1.645267 
1.759250, -0.599244, 1.644689 
1.759500, -0.598431, 1.644308 
1.759750, -0.597208, 1.643745 
1.760000, -0.596391, 1.643374 
1.760250, -0.595162, 1.642826 
1.760500, -0.594341, 1.642466 
1.760750, -0.593106, 1.641934 
1.761000, -0.592281, 1.641584 
1.761250, -0.591041, 1.641066 
1.761500, -0.590211, 1.640727 
1.761750, -0.588965, 1.640225 
1.762000, -0.588131, 1.639895 
1.762250, -0.586878, 1.639409 
1.762500, -0.586041, 1.639090 
1.762750, -0.584781, 1.638619 
1.763000, -0.583939, 1.638311 
1.763250, -0.582673, 1.637855 
1.763500, -0.581826, 1.637557 
1.763750, -0.580553, 1.637117 
1.764000, -0.579703, 1.636829 
1.764250, -0.578423, 1.636405 
1.764500, -0.577567, 1.636128 
1.764750, -0.576280, 1.635719 
1.765000, -0.575420, 1.635452 
1.765250, -0.574126, 1.635060 
1.765500, -0.573260, 1.634803 
1.765750, -0.571959, 1.634426 
1.766000, -0.571089, 1.634180 
1.766250, -0.569779, 1.633819 
1.766500, -0.568904, 1.633583 
1.766750, -0.567587, 1.633238 
1.767000, -0.566706, 1.633012 
1.767250, -0.565381, 1.632683 
1.767500, -0.564495, 1.632468 
1.767750, -0.563162, 1.632154 
1.768000, -0.562270, 1.631950 
1.768250, -0.560929, 1.631651 
1.768500, -0.560031, 1.631457 
1.768750, -0.558681, 1.631175 
1.769000, -0.557778, 1.630991 
1.769250, -0.556419, 1.630724 
1.769500, -0.555510, 1.630552 
1.769750, -0.554141, 1.630300 
1.770000, -0.553226, 1.630138 
1.770250, -0.551848, 1.629902 
1.770500, -0.550926, 1.629750 
1.770750, -0.549539, 1.629530 
1.771000, -0.548611, 1.629389 
1.771250, -0.547213, 1.629184 
1.771500, -0.546279, 1.629053 
1.771750, -0.544871, 1.628864 
1.772000, -0.543929, 1.628743 
1.772250, -0.542512, 1.628569 
1.772500, -0.541563, 1.628458 
1.772750, -0.540134, 1.628300 
1.773000, -0.539178, 1.628200 
1.773250, -0.537739, 1.628057 
1.773500, -0.536775, 1.627966 
1.773750, -0.535324, 1.627839 
1.774000, -0.534353, 1.627759 
1.774250, -0.532891, 1.627646 
1.774500, -0.531912, 1.627576 
1.774750, -0.530437, 1.627478 
1.775000, -0.529450, 1.627418 
1.775250, -0.527964, 1.627335 
1.775500, -0.526968, 1.627285 
1.775750, -0.525469, 1.627217 
1.776000, -0.524466, 1.627177 
1.776250, -0.522954, 1.627123 
1.776500, -0.521941, 1.627093 
1.776750, -0.520416, 1.627054 
1.777000, -0.519395, 1.627033 
1.777250, -0.517856, 1.627009 
1.777500, -0.516826, 1.626997 
1.777750, -0.515273, 1.626987 
1.778000, -0.514234, 1.626985 
1.778250, -0.512667, 1.626989 
1.778500, -0.511618, 1.626996 
1.778750, -0.510036, 1.627014 
1.779000, -0.508977, 1.627030 
1.779250, -0.507381, 1.627061 
1.779500, -0.506312, 1.627087 
1.779750, -0.504701, 1.627132 
1.780000, -0.503621, 1.627166 
1.780250, -0.501994, 1.627224 
1.780500, -0.500904, 1.627267 
1.780750, -0.499261, 1.627338 
1.781000, -0.498161, 1.627390 
1.781250, -0.496501, 1.627474 
1.781500, -0.495390, 1.627534 
1.781750, -0.493714, 1.627631 
1.782000, -0.492591, 1.627699 
1.782250, -0.490898, 1.627808 
1.782500, -0.489764, 1.627884 
1.782750, -0.488053, 1.628005 
1.783000, -0.486907, 1.628090 
1.783250, -0.485179, 1.628222 
1.783500, -0.484021, 1.628315 
1.783750, -0.482275, 1.628458 
1.784000, -0.481104, 1.628558 
1.784250, -0.479340, 1.628713 
1.784500, -0.478157, 1.628820 
1.784750, -0.476373, 1.628986 
1.785000, -0.475178, 1.629100 
1.785250, -0.473375, 1.629277 
1.785500, -0.472167, 1.629398 
1.785750, -0.470344, 1.629584 
1.786000, -0.469123, 1.629712 
1.786250, -0.467280, 1.629908 
1.786500, -0.466045, 1.630042 
1.786750, -0.464183, 1.630248 
1.787000, -0.462934, 1.630388 
1.787250, -0.461051, 1.630603 
1.787500, -0.459788, 1.630749 
1.787750, -0.457884, 1.630972 
1.788000, -0.456607, 1.631124 
1.788250, -0.454682, 1.631355 
1.788500, -0.453391, 1.631512 
1.788750, -0.451443, 1.631752 
1.789000, -0.450138, 1.631914 
1.789250, -0.448168, 1.632160 
1.789500, -0.446848, 1.632327 
1.789750, -0.444856, 1.632581 
1.790000, -0.443521, 1.632752 
1.790250, -0.441506, 1.633012 
1.790500, -0.440156, 1.633188 
1.790750, -0.438118, 1.633454 
1.791000, -0.436752, 1.633633 
1.791250, -0.434692, 1.633904 
1.791500, -0.433310, 1.634087 
1.791750, -0.431226, 1.634364 
1.792000, -0.429828, 1.634550 
1.792250, -0.427720, 1.634831 
1.792500, -0.426306, 1.635020 
1.792750, -0.424174, 1.635305 
1.793000, -0.422744, 1.635496 
1.793250, -0.420587, 1.635785 
1.793500, -0.419141, 1.635978 
1.793750, -0.416960, 1.636270 
1.794000, -0.415497, 1.636465 
1.794250, -0.413291, 1.636759 
1.794500, -0.411811, 1.636955 
1.794750, -0.409580, 1.637251 
1.795000, -0.408083, 1.637449 
1.795250, -0.405826, 1.637746 
1.795500, -0.404313, 1.637944 
1.795750, -0.402030, 1.638242 
1.796000, -0.400500, 1.638441 
1.796250, -0.398191, 1.638739 
1.796500, -0.396643, 1.638937 
1.796750, -0.394309, 1.639235 
1.797000, -0.392744, 1.639433 
1.797250, -0.390383, 1.639729 
1.797500, -0.388800, 1.639927 
1.797750, -0.386413, 1.640221 
1.798000, -0.384813, 1.640417 
1.798250, -0.382399, 1.640710 
1.798500, -0.380781, 1.640904 
1.798750, -0.378341, 1.641194 
1.799000, -0.376705, 1.641386 
1.799250, -0.374238, 1.641672 
1.799500, -0.372584, 1.641862 
1.799750, -0.370090, 1.642144 
1.800000, -0.368419, 1.642331 
1.800250, -0.365898, 1.642608 
1.800500, -0.364208, 1.642791 
1.800750, -0.361660, 1.643063 
1.801000, -0.359953, 1.643243 
1.801250, -0.357378, 1.643509 
1.801500, -0.355652, 1.643684 
1.801750, -0.353050, 1.643944 
1.802000, -0.351307, 1.644114 
1.802250, -0.348678, 1.644367 
1.802500, -0.346916, 1.644532 
1.802750, -0.344260, 1.644776 
1.803000, -0.342480, 1.644937 
1.803250, -0.339797, 1.645172 
1.803500, -0.337999, 1.645327 
1.803750, -0.335289, 1.645553 
1.804000, -0.333473, 1.645701 
1.804250, -0.330736, 1.645918 
1.804500, -0.328902, 1.646059 
1.804750, -0.326138, 1.646265 
1.805000, -0.324286, 1.646399 
1.805250, -0.321496, 1.646594 
1.805500, -0.319626, 1.646721 
1.805750, -0.316809, 1.646904 
1.806000, -0.314921, 1.647023 
1.806250, -0.312077, 1.647194 
1.806500, -0.310173, 1.647304 
1.806750, -0.307302, 1.647462 
1.807000, -0.305380, 1.647563 
1.807250, -0.302483, 1.647708 
1.807500, -0.300543, 1.647799 
1.807750, -0.297621, 1.647930 
1.808000, -0.295664, 1.648012 
1.808250, -0.292715, 1.648128 
1.808500, -0.290741, 1.648200 
1.808750, -0.287767, 1.648300 
1.809000, -0.285776, 1.648362 
1.809250, -0.282777, 1.648446 
1.809500, -0.280769, 1.648497 
1.809750, -0.277744, 1.648564 
1.810000, -0.275720, 1.648604 
1.810250, -0.272670, 1.648655 
1.810500, -0.270629, 1.648682 
1.810750, -0.267556, 1.648715 
1.811000, -0.265499, 1.648731 
1.811250, -0.262401, 1.648746 
1.811500, -0.260327, 1.648750 
1.811750, -0.257206, 1.648745 
1.812000, -0.255117, 1.648736 
1.812250, -0.251972, 1.648713 
1.812500, -0.249867, 1.648691 
1.812750, -0.246699, 1.648647 
1.813000, -0.244579, 1.648612 
1.813250, -0.241388, 1.648548 
1.813500, -0.239253, 1.648499 
1.813750, -0.236040, 1.648414 
1.814000, -0.233890, 1.648351 
1.814250, -0.230655, 1.648245 
1.814500, -0.228491, 1.648168 
1.814750, -0.225234, 1.648040 
1.815000, -0.223056, 1.647948 
1.815250, -0.219778, 1.647798 
1.815500, -0.217586, 1.647691 
1.815750, -0.214288, 1.647519 
1.816000, -0.212082, 1.647396 
1.816250, -0.208764, 1.647201 
1.816500, -0.206545, 1.647063 
1.816750, -0.203207, 1.646844 
1.817000, -0.200975, 1.646690 
1.817250, -0.197618, 1.646447 
1.817500, -0.195374, 1.646277 
1.817750, -0.191998, 1.646011 
1.818000, -0.189742, 1.645824 
1.818250, -0.186348, 1.645533 
1.818500, -0.184080, 1.645330 
1.818750, -0.180668, 1.645014 
1.819000, -0.178388, 1.644795 
1.819250, -0.174960, 1.644453 
1.819500, -0.172669, 1.644217 
1.819750, -0.169224, 1.643850 
1.820000, -0.166923, 1.643597 
1.820250, -0.163462, 1.643205 
1.820500, -0.161150, 1.642934 
1.820750, -0.157674, 1.642515 
1.821000, -0.155352, 1.642227 
1.821250, -0.151861, 1.641783 
1.821500, -0.149530, 1.641477 
1.821750, -0.146025, 1.641006 
1.822000, -0.143684, 1.640683 
1.822250, -0.140166, 1.640185 
1.822500, -0.137816, 1.639844 
1.822750, -0.134285, 1.639319 
1.823000, -0.131927, 1.638960 
1.823250, -0.128384, 1.638408 
1.823500, -0.126018, 1.638031 
1.823750, -0.122463, 1.637452 
1.824000, -0.120089, 1.637057 
1.824250, -0.116523, 1.636451 
1.824500, -0.114142, 1.636037 
1.824750, -0.110565, 1.635404 
1.825000, -0.108178, 1.634972 
1.825250, -0.104591, 1.634311 
1.825500, -0.102197, 1.633861 
1.825750, -0.098602, 1.633173 
1.826000, -0.096202, 1.632705 
1.826250, -0.092598, 1.631989 
1.826500, -0.090192, 1.631502 
1.826750, -0.086580, 1.630759 
1.827000, -0.084170, 1.630254 
1.827250, -0.080550, 1.629483 
1.827500, -0.078135, 1.628959 
1.827750, -0.074509, 1.628161 
1.828000, -0.072090, 1.627619 
1.828250, -0.068458, 1.626793 
1.828500, -0.066034, 1.626233 
1.828750, -0.062397, 1.625379 
1.829000, -0.059970, 1.624801 
1.829250, -0.056328, 1.623920 
1.829500, -0.053898, 1.623324 
1.829750, -0.050252, 1.622416 
1.830000, -0.047819, 1.621801 
1.830250, -0.044169, 1.620866 
1.830500, -0.041735, 1.620233 
1.830750, -0.038082, 1.619271 
1.831000, -0.035646, 1.618620 
1.831250, -0.031991, 1.617631 
1.831500, -0.029553, 1.616962 
1.831750, -0.025896, 1.615946 
1.832000, -0.023458, 1.615260 
1.832250, -0.019800, 1.614217 
1.832500, -0.017361, 1.613513 
1.832750, -0.013702, 1.612444 
1.833000, -0.011263, 1.611723 
1.833250, -0.007604, 1.610628 
1.833500, -0.005165, 1.609889 
1.833750, -0.001508, 1.608768 
1.834000, 0.000931, 1.608012 
1.834250, 0.004587, 1.606865 
1.834500, 0.007024, 1.606092 
1.834750, 0.010679, 1.604920 
1.835000, 0.013115, 1.604130 
1.835250, 0.016767, 1.602932 
1.835500, 0.019202, 1.602126 
1.835750, 0.022851, 1.600903 
1.836000, 0.025283, 1.600080 
1.836250, 0.028929, 1.598833 
1.836500, 0.031358, 1.597994 
1.836750, 0.035000, 1.596723 
1.837000, 0.037427, 1.595867 
1.837250, 0.041064, 1.594572 
1.837500, 0.043487, 1.593700 
1.837750, 0.047120, 1.592382 
1.838000, 0.049539, 1.591495 
1.838250, 0.053166, 1.590152 
1.838500, 0.055582, 1.589250 
1.838750, 0.059203, 1.587885 
1.839000, 0.061614, 1.586967 
1.839250, 0.065228, 1.585580 
1.839500, 0.067635, 1.584647 
1.839750, 0.071242, 1.583237 
1.840000, 0.073644, 1.582290 
1.840250, 0.077244, 1.580858 
1.840500, 0.079640, 1.579896 
1.840750, 0.083232, 1.578443 
1.841000, 0.085623, 1.577468 
1.841250, 0.089206, 1.575993 
1.841500, 0.091592, 1.575004 
1.841750, 0.095166, 1.573509 
1.842000, 0.097545, 1.572506 
1.842250, 0.101110, 1.570991 
1.842500, 0.103483, 1.569974 
1.842750, 0.107038, 1.568439 
1.843000, 0.109404, 1.567410 
1.843250, 0.112949, 1.565856 
1.843500, 0.115308, 1.564813 
1.843750, 0.118842, 1.563240 
1.844000, 0.121195, 1.562185 
1.844250, 0.124718, 1.560594 
1.844500, 0.127063, 1.559527 
1.844750, 0.130574, 1.557918 
1.845000, 0.132912, 1.556839 
1.845250, 0.136412, 1.555212 
1.845500, 0.138741, 1.554121 
1.845750, 0.142229, 1.552477 
1.846000, 0.144550, 1.551376 
1.846250, 0.148025, 1.549715 
1.846500, 0.150338, 1.548603 
1.846750, 0.153801, 1.546926 
1.847000, 0.156105, 1.545803 
1.847250, 0.159554, 1.544110 
1.847500, 0.161850, 1.542977 
1.847750, 0.165286, 1.541269 
1.848000, 0.167572, 1.540125 
1.848250, 0.170994, 1.538403 
1.848500, 0.173271, 1.537250 
1.848750, 0.176680, 1.535513 
1.849000, 0.178947, 1.534351 
1.849250, 0.182342, 1.532600 
1.849500, 0.184600, 1.531429 
1.849750, 0.187979, 1.529665 
1.850000, 0.190227, 1.528485 
1.850250, 0.193592, 1.526708 
1.850500, 0.195830, 1.525520 
1.850750, 0.199180, 1.523731 
1.851000, 0.201408, 1.522534 
1.851250, 0.204742, 1.520733 
1.851500, 0.206960, 1.519529 
1.851750, 0.210279, 1.517717 
1.852000, 0.212486, 1.516505 
1.852250, 0.215789, 1.514682 
1.852500, 0.217986, 1.513463 
1.852750, 0.221273, 1.511630 
1.853000, 0.223459, 1.510404 
1.853250, 0.226730, 1.508561 
1.853500, 0.228905, 1.507329 
1.853750, 0.232160, 1.505476 
1.854000, 0.234324, 1.504238 
1.854250, 0.237562, 1.502376 
1.854500, 0.239715, 1.501132 
1.854750, 0.242937, 1.499262 
1.855000, 0.245078, 1.498013 
1.855250, 0.248283, 1.496134 
1.855500, 0.250413, 1.494880 
1.855750, 0.253601, 1.492994 
1.856000, 0.255720, 1.491735 
1.856250, 0.258890, 1.489842 
1.856500, 0.260998, 1.488578 
1.856750, 0.264150, 1.486679 
1.857000, 0.266246, 1.485410 
1.857250, 0.269382, 1.483505 
1.857500, 0.271466, 1.482233 
1.857750, 0.274584, 1.480322 
1.858000, 0.276656, 1.479046 
1.858250, 0.279756, 1.477130 
1.858500, 0.281817, 1.475851 
1.858750, 0.284899, 1.473930 
1.859000, 0.286948, 1.472648 
1.859250, 0.290012, 1.470722 
1.859500, 0.292049, 1.469438 
1.859750, 0.295095, 1.467509 
1.860000, 0.297120, 1.466222 
1.860250, 0.300148, 1.464289 
1.860500, 0.302161, 1.463000 
1.860750, 0.305171, 1.461065 
1.861000, 0.307172, 1.459773 
1.861250, 0.310163, 1.457836 
1.861500, 0.312152, 1.456543 
1.861750, 0.315125, 1.454603 
1.862000, 0.317101, 1.453309 
1.862250, 0.320056, 1.451368 
1.862500, 0.322020, 1.450073 
1.862750, 0.324956, 1.448131 
1.863000, 0.326908, 1.446835 
1.863250, 0.329826, 1.444892 
1.863500, 0.331765, 1.443596 
1.863750, 0.334665, 1.441652 
1.864000, 0.336591, 1.440356 
1.864250, 0.339472, 1.438413 
1.864500, 0.341387, 1.437117 
1.864750, 0.344249, 1.435174 
1.865000, 0.346151, 1.433878 
1.865250, 0.348995, 1.431936 
1.865500, 0.350885, 1.430641 
1.865750, 0.353710, 1.428700 
1.866000, 0.355587, 1.427407 
1.866250, 0.358393, 1.425467 
1.866500, 0.360258, 1.424175 
1.866750, 0.363046, 1.422237 
1.867000, 0.364898, 1.420946 
1.867250, 0.367667, 1.419011 
1.867500, 0.369507, 1.417722 
1.867750, 0.372257, 1.415790 
1.868000, 0.374085, 1.414503 
1.868250, 0.376816, 1.412574 
1.868500, 0.378631, 1.411289 
1.868750, 0.381344, 1.409364 
1.869000, 0.383147, 1.408081 
1.869250, 0.385841, 1.406160 
1.869500, 0.387631, 1.404880 
1.869750, 0.390307, 1.402963 
1.870000, 0.392084, 1.401686 
1.870250, 0.394741, 1.399773 
1.870500, 0.396506, 1.398500 
1.870750, 0.399145, 1.396592 
1.871000, 0.400897, 1.395322 
1.871250, 0.403517, 1.393420 
1.871500, 0.405258, 1.392153 
1.871750, 0.407859, 1.390256 
1.872000, 0.409587, 1.388994 
1.872250, 0.412169, 1.387103 
1.872500, 0.413885, 1.385845 
1.872750, 0.416449, 1.383960 
1.873000, 0.418152, 1.382706 
1.873250, 0.420698, 1.380828 
1.873500, 0.422389, 1.379579 
1.873750, 0.424916, 1.377708 
1.874000, 0.426595, 1.376463 
1.874250, 0.429104, 1.374599 
1.874500, 0.430770, 1.373359 
1.874750, 0.433261, 1.371503 
1.875000, 0.434915, 1.370268 
1.875250, 0.437387, 1.368420 
1.875500, 0.439029, 1.367190 
1.875750, 0.441483, 1.365350 
1.876000, 0.443113, 1.364126 
1.876250, 0.445549, 1.362295 
1.876500, 0.447167, 1.361076 
1.876750, 0.449584, 1.359253 
1.877000, 0.451190, 1.358041 
1.877250, 0.453589, 1.356227 
1.877500, 0.455183, 1.355021 
1.877750, 0.457564, 1.353216 
1.878000, 0.459146, 1.352016 
1.878250, 0.461509, 1.350221 
1.878500, 0.463079, 1.349028 
1.878750, 0.465424, 1.347242 
1.879000, 0.466982, 1.346055 
1.879250, 0.469309, 1.344280 
1.879500, 0.470855, 1.343100 
1.879750, 0.473165, 1.341335 
1.880000, 0.474698, 1.340162 
1.880250, 0.476990, 1.338408 
1.880500, 0.478512, 1.337242 
1.880750, 0.480787, 1.335498 
1.881000, 0.482297, 1.334339 
1.881250, 0.484554, 1.332607 
1.881500, 0.486052, 1.331456 
1.881750, 0.488291, 1.329735 
1.882000, 0.489778, 1.328591 
1.882250, 0.491999, 1.326881 
1.882500, 0.493475, 1.325745 
1.882750, 0.495679, 1.324048 
1.883000, 0.497142, 1.322920 
1.883250, 0.499329, 1.321234 
1.883500, 0.500781, 1.320114 
1.883750, 0.502950, 1.318440 
1.884000, 0.504391, 1.317329 
1.884250, 0.506543, 1.315667 
1.884500, 0.507972, 1.314564 
1.884750, 0.510107, 1.312915 
1.885000, 0.511525, 1.311820 
1.885250, 0.513642, 1.310185 
1.885500, 0.515049, 1.309098 
1.885750, 0.517149, 1.307475 
1.886000, 0.518544, 1.306398 
1.886250, 0.520628, 1.304788 
1.886500, 0.522012, 1.303720 
1.886750, 0.524079, 1.302124 
1.887000, 0.525451, 1.301064 
1.887250, 0.527502, 1.299481 
1.887500, 0.528863, 1.298431 
1.887750, 0.530896, 1.296862 
1.888000, 0.532246, 1.295821 
